id,fecha_evento,X,Y,Mes,rain_3d,rain_7d,rain_15d,rain_30d,heavy_rain_days,max_daily_rain,soil_moisture_proxy,antecedent_moisture_x_maxrain,precip_temp_ratio,humidity_index,mean_precip,mean_temp,mean_humidity,temp_range,precip_variability,dry_days_before,slope,altura,mean_et0,total_et0,water_balance,slope_x_rain3d
bee2df4a,2025-07-05,-75.51013471126525,5.080650852797651,7,46.4,118.2,353.3,619.1,7,44.2,521.27,23040.134000000002,1.367572343715485,1.2825771700849389,20.636666666666667,15.09,84.96666666666667,2.0999999999999996,11.725484590791499,0,9.764888763427734,2048.0,3.2610000000000006,97.83000000000001,521.27,453.09083862304686
236d0b50,2025-07-05,-75.5348606236144,5.084754525912702,7,46.4,118.2,353.3,619.1,7,44.2,517.98,22894.716000000004,1.2461755233494365,1.175208807896735,20.636666666666667,16.56,85.13333333333334,2.0999999999999996,11.725484590791499,0,23.167587280273438,1802.0,3.3706666666666667,101.12,517.98,1074.9760498046874,2120408.6483655837,4719057.710363412
533a7757,2025-07-05,5.084156033467143,-75.51964778082636,7,0.0,0.0,0.0,0.0,0,0.0,-0.30000000000000004,-0.0,0.0,-0.0,0.0,-52.596666666666664,67.26666666666667,14.600000000000001,0.0,30,25.68218421936035,1886.0,0.010000000000000002,0.30000000000000004,-0.30000000000000004,0.0,2120335.8548291065,4720744.59466975
f3934f08,2025-07-05,-75.48403513711895,5.088858172875477,7,25.8,51.3,171.80000000000004,381.99999999999994,3,38.5,274.66999999999996,10574.794999999998,0.8188638799571274,0.7693856998992951,12.73333333333333,15.549999999999999,84.73333333333333,1.9000000000000004,10.660904693734434,0,4.380486965179443,2150.0,3.577666666666667,107.33000000000001,274.66999999999996,113.01656370162964,2120840.607128854,4724696.053971935
431e41bd,2025-07-05,-75.41659561730987,5.071327719176562,7,2.3,5.8999999999999995,50.50000000000001,195.79999999999998,2,52.7,94.39999999999996,4974.879999999998,0.6400784570120954,0.5829115808276272,6.526666666666666,10.196666666666667,83.76666666666667,1.4000000000000004,11.552746667159093,0,17.447952270507812,3144.0,3.380000000000001,101.40000000000002,94.39999999999996,40.130290222167964,2118873.492242735,4732167.541296487
f1b1b0d7,2025-07-05,-75.41453624272376,5.069959802561697,7,2.3,5.8999999999999995,50.50000000000001,195.79999999999998,2,52.7,93.75999999999998,4941.151999999999,0.6231699554423934,0.5688553166763509,6.526666666666666,10.473333333333333,83.8,1.4000000000000004,11.552746667159093,0,13.65578556060791,3103.0,3.4013333333333335,102.04,93.75999999999998,31.408306789398193,2118721.3602909725,4732395.3530025985
f13cd1fe,2025-07-05,-75.53947163428148,5.115373080459317,7,46.4,118.2,353.3,619.1,7,44.2,516.96,22849.632,1.2132079169116206,1.1458449009809364,20.636666666666667,17.01,85.13333333333334,2.0,11.725484590791499,0,4.0725884437561035,1740.0,3.4046666666666665,102.14,516.96,188.9681037902832,2123797.136373454,4718559.685596109
4f74c2e7,2025-07-05,-75.56932144279473,6.333498005231366,7,2.5,4.1,65.69999999999999,182.10000000000002,0,25.0,61.61000000000003,1540.2500000000007,0.3083305113443956,0.2934257170480181,6.070000000000001,19.686666666666667,81.23333333333333,3.3999999999999986,6.905801908540384,0,20.250652313232422,1533.0,4.016333333333333,120.49,61.61000000000003,50.626630783081055,2258542.960539617,4715852.393933827
bcf259ac,2025-07-05,-75.56207072810612,6.326460143310334,7,3.4000000000000004,12.9,56.900000000000006,193.09999999999997,1,33.6,64.51999999999998,2167.8719999999994,0.31660928020987045,0.301765900922019,6.436666666666666,20.33,82.4,1.8000000000000007,7.8579676479071585,0,8.98487663269043,1469.0,4.286,128.57999999999998,64.51999999999998,30.548580551147463,2257760.5508669857,4716650.953950106
f002f00c,2025-07-05,-75.57459914956715,6.322490109684392,7,3.4000000000000004,12.9,56.900000000000006,193.09999999999997,1,33.6,67.98999999999998,2284.4639999999995,0.34207263064658977,0.3248107653490327,6.436666666666666,18.81666666666667,82.3,1.8000000000000007,7.8579676479071585,0,11.333816528320312,1702.0,4.170333333333333,125.10999999999999,67.98999999999998,38.534976196289065,2257328.282815467,4715262.299098009
8dc0519c,2025-07-05,-75.686111,5.4175,7,33.3,37.4,165.7,406.80000000000007,5,52.3,305.75000000000006,15990.725000000002,0.7487575924903368,0.7095761381475667,13.560000000000002,18.110000000000003,85.16666666666667,3.3000000000000007,14.076377374878808,0,11.08264446258545,1706.0,3.368333333333333,101.05,305.75000000000006,369.0520606040954,2157283.2155133374,4702440.618707921
f3e3e764,2025-07-05,-75.41659561730987,5.071327719176562,7,2.3,5.8999999999999995,50.50000000000001,195.79999999999998,2,52.7,94.39999999999996,4974.879999999998,0.6400784570120954,0.5829115808276272,6.526666666666666,10.196666666666667,83.76666666666667,1.4000000000000004,11.552746667159093,0,17.447952270507812,3144.0,3.380000000000001,101.40000000000002,94.39999999999996,40.130290222167964,2118873.492242735,4732167.541296487
4b835b47,2025-07-05,-75.3947712656844,5.094799868578869,7,30.0,42.1,76.5,190.70000000000002,1,49.6,91.72000000000003,4549.312000000002,0.5445459737292975,0.5015781167806418,6.356666666666667,11.673333333333336,84.16666666666667,1.5,9.793660648036,0,37.99705123901367,2944.0,3.299333333333333,98.97999999999999,91.72000000000003,1139.9115371704102,2121460.294798192,4734597.36612163
aab4d9ec,2025-07-05,-75.546111,5.348611,7,78.6,138.5,396.20000000000005,796.9,13,58.1,687.8,39961.18,1.4069562146892653,1.3361837692823606,26.563333333333333,18.880000000000003,84.16666666666667,2.8999999999999986,16.04995292481847,0,27.512754440307617,1565.0,3.636666666666666,109.09999999999998,687.8,2162.5024990081783,2149596.8979020556,4717927.994779238
8d7ad913,2025-07-05,-75.546111,5.348611,7,78.6,138.5,396.20000000000005,796.9,13,58.1,687.8,39961.18,1.4069562146892653,1.3361837692823606,26.563333333333333,18.880000000000003,84.16666666666667,2.8999999999999986,16.04995292481847,0,27.512754440307617,1565.0,3.636666666666666,109.09999999999998,687.8,2162.5024990081783,2149596.8979020556,4717927.994779238
f8c07165,2025-07-05,-75.546111,5.348611,7,78.6,138.5,396.20000000000005,796.9,13,58.1,687.8,39961.18,1.4069562146892653,1.3361837692823606,26.563333333333333,18.880000000000003,84.16666666666667,2.8999999999999986,16.04995292481847,0,27.512754440307617,1565.0,3.636666666666666,109.09999999999998,687.8,2162.5024990081783,2149596.8979020556,4717927.994779238
8bb3e1f0,2025-07-05,-75.42533511465166,5.590078360151711,7,15.5,20.8,89.89999999999999,250.70000000000002,1,39.1,143.14,5596.773999999999,0.5618556701030928,0.5264594708105838,8.356666666666667,14.873333333333333,85.53333333333333,2.1999999999999993,9.183270417207344,0,18.884428024291992,2379.0,3.5853333333333337,107.56000000000002,143.14,292.7086343765259,2176247.5179639705,4731424.119937278
